date,site_id,rainfall_mm,temp_C,slope_angle,vibration,displacement,pore_pressure,label
2025-07-27,6,9.66,25.96,24.01,0.08,0.07,0.7,0
2025-07-28,6,34.31,26.71,22.62,0.14,0.11,0.8,0
2025-07-29,6,13.14,26.37,26.3,0.13,0.16,0.92,0
2025-07-30,6,65.53,26.2,25.43,0.05,0.15,0.87,1
2025-07-31,6,76.63,24.86,26.79,0.11,0.17,1.29,1
2025-08-01,6,10.04,26.41,26.53,0.13,0.11,0.69,0
2025-08-02,6,39.55,28.6,27.65,0.09,0.08,1.3,0
2025-08-03,6,6.07,30.43,26.22,0.09,0.11,0.21,0
2025-08-04,6,145.21,32.04,25.61,0.69,0.39,2.3,1
2025-08-05,6,46.88,30.54,25.36,-0.0,0.08,1.03,0
2025-08-06,6,17.3,31.63,25.3,0.04,0.08,0.57,0
2025-08-07,6,31.68,27.99,27.0,0.18,0.12,0.41,0
2025-08-08,6,49.4,23.93,25.02,0.14,0.19,0.93,0
2025-08-09,6,78.91,26.23,27.03,0.12,0.07,1.43,1
2025-08-10,6,48.42,29.85,25.74,0.1,0.08,0.95,0
2025-08-11,6,49.65,26.36,25.38,0.1,0.09,0.66,0
2025-08-12,6,44.0,25.77,25.47,-0.08,0.17,0.89,0
2025-08-13,6,40.56,26.6,24.89,0.04,0.03,1.23,0
2025-08-14,6,3.09,32.76,23.51,0.18,0.08,0.17,0
2025-08-15,6,36.51,29.4,24.66,0.14,0.16,0.98,0
2025-08-16,6,26.74,24.81,25.32,0.14,0.08,0.89,0
2025-08-17,6,29.17,19.21,23.91,0.05,0.08,0.84,0
2025-08-18,6,56.77,26.74,24.55,0.06,0.13,1.25,1
2025-08-19,6,36.35,24.49,26.28,0.1,0.12,1.04,0
2025-08-20,6,39.32,25.48,25.12,0.14,0.07,0.46,0
2025-08-21,6,15.47,24.62,24.97,0.04,0.04,0.33,0
2025-08-22,6,43.32,25.27,25.16,0.1,0.13,0.91,0
2025-08-23,6,20.75,21.91,25.42,0.05,0.09,0.62,0
2025-08-24,6,38.18,24.38,24.95,0.01,0.09,0.97,0
2025-08-25,6,8.88,22.82,24.61,0.17,0.05,0.84,0
2025-08-26,6,73.68,26.62,23.36,0.05,0.1,1.16,1
2025-08-27,6,32.75,23.1,26.43,0.16,0.09,1.23,0
2025-08-28,6,5.83,30.26,24.89,0.17,0.08,0.98,0
2025-08-29,6,25.6,28.0,24.23,0.08,0.08,0.87,0
2025-08-30,6,22.7,27.12,25.38,0.09,0.02,0.79,0
2025-08-31,6,3.1,21.01,25.07,0.12,0.14,0.77,0
2025-09-01,6,49.3,29.02,25.73,0.12,0.1,0.95,0
2025-09-02,6,9.17,34.72,24.69,0.09,0.14,0.16,0
2025-09-03,6,32.28,29.16,24.58,0.1,0.05,0.97,0
2025-09-04,6,16.05,23.51,23.36,0.07,0.12,0.42,0
2025-09-05,6,55.84,24.28,25.18,0.11,0.1,0.96,1
2025-09-06,6,42.21,24.47,26.27,0.08,0.06,0.9,0
2025-09-07,6,38.95,24.17,25.03,0.09,0.06,0.8,0
2025-01-01,7,104.24,29.67,21.3,0.38,0.12,1.48,1
2025-01-02,7,5.76,22.09,22.2,0.12,0.06,0.6,0
2025-01-03,7,17.87,22.43,20.88,0.09,0.08,0.58,0
2025-01-04,7,101.88,24.9,21.18,0.59,0.23,1.37,1
2025-01-05,7,27.83,23.22,20.75,-0.0,0.06,1.3,0
2025-01-06,7,36.42,28.94,21.91,0.12,0.04,0.66,0
2025-01-07,7,24.22,27.82,21.73,0.1,0.09,0.79,0
2025-01-08,7,87.96,25.64,21.63,0.13,0.13,1.3,1
2025-01-09,7,20.24,26.41,23.1,0.07,0.13,0.8,0
2025-01-10,7,24.37,23.25,22.27,0.12,0.08,0.63,0
2025-01-11,7,29.86,27.01,22.1,0.06,0.03,0.87,0
2025-01-12,7,53.06,33.59,21.69,0.12,0.04,0.71,1
2025-01-13,7,37.75,24.47,21.94,0.12,0.1,0.73,0
2025-01-14,7,53.13,26.37,22.95,0.1,0.06,1.13,1
2025-01-15,7,11.86,27.78,21.21,0.16,0.11,0.66,0
2025-01-16,7,60.09,26.28,23.44,0.1,0.1,1.18,1
2025-01-17,7,106.6,24.05,23.38,0.57,0.27,1.68,1
2025-01-18,7,17.3,26.84,23.74,0.11,0.12,0.82,0
2025-01-19,7,52.61,26.09,23.54,0.15,0.12,0.95,1
2025-01-20,7,78.79,22.96,21.68,0.07,0.11,1.5,1
2025-01-21,7,44.52,33.03,22.1,0.09,0.09,0.95,0
2025-01-22,7,23.7,31.78,22.95,0.1,0.21,0.84,1
2025-01-23,7,16.12,28.77,23.35,0.1,0.13,0.96,0
2025-01-24,7,11.68,28.59,21.19,0.04,0.13,0.65,0
2025-01-25,7,21.33,24.5,21.11,0.13,0.14,0.87,0
2025-01-26,7,32.66,25.73,21.41,0.07,0.16,0.77,0
2025-01-27,7,14.67,17.89,21.06,0.15,0.04,0.63,0
2025-01-28,7,37.78,29.19,21.49,0.08,0.08,0.7,0
2025-01-29,7,28.61,24.92,21.71,0.13,0.1,0.53,0
2025-01-30,7,36.83,28.45,20.58,0.16,0.12,1.02,0
2025-01-31,7,34.93,22.93,21.25,0.2,0.1,0.49,0
2025-02-01,7,30.74,26.92,21.38,0.08,0.05,0.87,0
2025-02-02,7,47.07,21.55,21.62,0.11,0.08,0.98,0
2025-02-03,7,39.95,25.05,21.42,0.08,0.13,0.66,0
2025-02-04,7,34.56,22.85,20.09,0.1,0.04,0.74,0
2025-02-05,7,81.95,27.92,21.37,0.09,0.16,1.6,1
2025-02-06,7,72.56,27.17,22.06,0.17,0.06,1.27,1
2025-02-07,7,20.15,27.57,21.68,-0.03,0.1,0.57,0
2025-02-08,7,65.46,25.67,21.94,0.11,0.11,1.05,1
2025-02-09,7,69.89,28.17,22.55,0.09,0.16,0.89,1
2025-02-10,7,19.27,27.4,23.48,0.13,0.05,0.72,0
2025-02-11,7,86.04,27.11,22.11,0.1,0.14,1.52,1
2025-02-12,7,92.69,27.15,20.79,0.08,0.14,1.34,1
2025-02-13,7,38.52,26.16,21.59,0.18,0.07,0.73,0
2025-02-14,7,113.88,22.37,22.42,0.35,0.34,1.62,1
2025-02-15,7,49.38,27.58,22.65,0.11,0.01,1.11,0
2025-02-16,7,26.07,29.91,22.27,0.15,0.07,0.95,0
2025-02-17,7,60.12,25.96,22.78,0.12,0.17,1.1,1
2025-02-18,7,11.94,24.71,22.96,0.1,0.19,0.27,0
2025-02-19,7,21.94,21.29,23.91,0.15,0.22,0.74,1
2025-02-20,7,39.57,33.42,23.08,0.02,0.08,1.15,0
2025-02-21,7,77.26,29.65,20.25,0.15,0.17,1.3,1
2025-02-22,7,16.53,22.5,20.92,0.09,0.02,0.77,0
2025-02-23,7,20.07,25.07,21.35,0.07,0.14,0.8,0
2025-02-24,7,44.67,23.82,22.47,0.15,0.12,0.67,0
2025-02-25,7,42.8,27.39,21.55,0.03,0.11,1.04,0
2025-02-26,7,34.21,27.54,23.37,0.15,0.1,0.61,0
2025-02-27,7,29.79,30.71,22.43,0.21,0.07,0.68,0
2025-02-28,7,26.65,26.27,21.16,0.01,0.18,0.89,0
2025-03-01,7,64.47,27.05,22.94,0.05,0.13,0.8,1
2025-03-02,7,2.3,24.44,23.3,0.15,0.03,0.68,0
2025-03-03,7,64.72,21.89,20.73,0.04,0.12,1.05,1
2025-03-04,7,65.83,22.02,22.09,0.07,0.14,1.14,1
2025-03-05,7,27.44,26.22,20.95,0.09,0.17,0.68,0
2025-03-06,7,50.26,24.11,21.35,0.01,0.05,1.18,1
2025-03-07,7,97.1,26.35,21.29,0.08,0.17,1.55,1
2025-03-08,7,19.91,28.07,22.82,0.06,0.07,0.37,0
2025-03-09,7,12.66,24.27,20.89,0.12,0.13,0.46,0
2025-03-10,7,42.23,23.9,24.43,0.04,0.08,1.04,0
2025-03-11,7,33.27,22.04,22.44,0.06,0.08,0.63,0
2025-03-12,7,51.87,24.17,19.3,0.03,0.04,0.88,1
2025-03-13,7,48.46,23.29,21.17,0.1,0.1,0.99,0
2025-03-14,7,66.37,23.87,21.45,0.07,0.19,1.03,1
2025-03-15,7,87.18,30.73,22.57,0.14,0.11,1.42,1
2025-03-16,7,42.74,30.58,22.03,0.13,0.04,0.9,0
2025-03-17,7,13.81,26.81,21.05,-0.0,0.15,0.71,0
2025-03-18,7,1.36,27.96,23.35,0.18,0.11,0.53,0
2025-03-19,7,50.09,26.14,21.15,0.07,0.12,0.82,1
2025-03-20,7,27.62,22.65,23.91,0.19,0.11,0.64,0
2025-03-21,7,68.86,28.42,22.97,0.08,0.11,1.28,1
2025-03-22,7,19.19,34.52,22.54,0.12,0.11,0.46,0
2025-03-23,7,18.24,26.89,21.68,0.07,0.1,0.59,0
2025-03-24,7,38.84,26.03,22.31,0.14,0.13,0.77,0
2025-03-25,7,26.42,26.1,21.99,0.13,-0.04,0.73,0
2025-03-26,7,61.53,31.62,21.91,0.16,0.09,0.98,1
2025-03-27,7,71.84,31.15,21.63,0.09,0.13,1.16,1
2025-03-28,7,28.23,26.0,21.43,0.09,0.11,0.92,0
2025-03-29,7,12.82,24.82,23.74,0.2,0.13,0.24,0
2025-03-30,7,83.6,27.1,23.17,0.12,0.2,1.75,1
2025-03-31,7,13.31,24.8,22.04,0.0,0.11,0.76,0
2025-04-01,7,36.74,28.86,21.92,0.07,0.15,0.65,0
2025-04-02,7,36.46,32.55,23.23,0.16,0.09,0.7,0
2025-04-03,7,44.35,32.24,22.43,0.01,0.09,1.2,0
2025-04-04,7,63.31,30.17,23.94,0.11,0.06,1.28,1
2025-04-05,7,17.86,25.94,22.66,0.11,0.11,0.68,0
2025-04-06,7,52.81,23.5,21.12,0.04,0.07,0.95,1
2025-04-07,7,47.13,29.04,22.38,0.04,0.1,0.99,0
2025-04-08,7,24.54,30.21,21.5,0.15,0.18,1.03,0
2025-04-09,7,26.13,36.86,20.22,0.1,0.15,0.94,0
2025-04-10,7,17.86,24.12,22.37,0.08,0.06,0.7,0
2025-04-11,7,27.66,29.98,21.9,0.14,0.06,0.79,0
2025-04-12,7,83.28,23.68,22.2,0.19,0.05,1.52,1
2025-04-13,7,41.44,31.17,22.19,0.1,0.12,1.02,0
2025-04-14,7,55.78,31.84,21.11,0.07,0.07,0.86,1
2025-04-15,7,71.36,28.11,21.86,0.19,0.1,1.36,1
2025-04-16,7,9.65,19.72,23.18,0.03,0.11,0.58,0
2025-04-17,7,11.41,22.02,22.28,0.07,0.1,0.39,0
2025-04-18,7,51.49,26.9,21.29,0.2,0.09,1.04,1
2025-04-19,7,37.01,30.02,22.58,0.16,0.05,0.76,0
2025-04-20,7,64.79,31.24,23.46,0.11,0.11,0.84,1
2025-04-21,7,50.56,26.26,21.99,0.13,0.14,1.02,1
2025-04-22,7,16.31,25.36,20.11,0.07,0.02,0.85,0
2025-04-23,7,29.16,26.84,22.57,0.0,0.14,0.77,0
2025-04-24,7,68.8,29.37,22.33,0.1,0.05,1.09,1
2025-04-25,7,47.1,29.21,22.23,0.07,0.1,0.97,0
2025-04-26,7,18.3,29.62,21.79,0.13,0.11,0.51,0
2025-04-27,7,18.73,29.42,22.04,0.09,0.1,0.43,0
2025-04-28,7,33.41,28.56,21.41,0.12,0.16,0.99,0
2025-04-29,7,9.68,32.67,22.8,0.08,0.12,0.78,0
2025-04-30,7,67.39,23.01,23.0,0.11,0.11,0.8,1
2025-05-01,7,55.55,31.94,21.55,0.18,0.06,0.97,1
2025-05-02,7,19.81,27.31,22.1,0.06,0.05,0.88,0
2025-05-03,7,14.24,25.99,20.94,0.05,0.09,0.41,0
2025-05-04,7,123.68,28.03,19.93,0.64,0.32,1.81,1
2025-05-05,7,36.83,27.83,21.64,0.09,0.17,0.86,0
2025-05-06,7,37.82,28.23,21.28,0.04,0.06,1.14,0
2025-05-07,7,22.67,30.49,20.17,0.19,0.17,1.04,0
2025-05-08,7,93.25,31.72,20.76,0.07,0.21,1.27,1
2025-05-09,7,129.88,25.56,23.75,0.55,0.29,1.55,1
2025-05-10,7,42.24,29.26,20.61,0.07,0.07,0.71,0
2025-05-11,7,28.25,32.41,23.8,0.1,0.15,0.59,0
2025-05-12,7,15.63,32.41,22.95,0.17,0.04,0.39,0
2025-05-13,7,22.69,26.77,21.91,0.07,0.15,0.99,0
2025-05-14,7,33.63,31.31,21.69,0.06,0.06,0.52,0
2025-05-15,7,52.9,22.8,22.27,0.08,0.11,1.04,1
2025-05-16,7,32.3,24.83,22.13,-0.01,0.13,0.37,0
2025-05-17,7,13.86,33.48,22.13,0.13,0.02,0.46,0
2025-05-18,7,19.78,27.49,21.5,0.04,0.11,0.95,0
2025-05-19,7,60.28,25.48,21.11,0.04,0.16,0.87,1
2025-05-20,7,9.53,27.03,21.56,0.16,0.12,0.99,0
2025-05-21,7,45.64,30.13,21.37,0.13,0.13,1.23,0
2025-05-22,7,28.48,27.08,21.88,0.08,0.09,0.83,0
2025-05-23,7,56.92,23.8,20.89,0.13,0.09,0.72,1
2025-05-24,7,43.2,33.78,21.93,0.17,0.07,1.0,0
2025-05-25,7,10.17,30.48,21.97,-0.01,0.04,0.58,0
2025-05-26,7,24.22,32.24,22.83,0.08,0.09,0.41,0
2025-05-27,7,11.89,25.96,21.35,0.17,0.11,0.67,0
2025-05-28,7,42.72,25.14,22.96,0.15,0.03,1.07,0
2025-05-29,7,51.12,25.43,20.24,0.2,0.21,1.35,1
2025-05-30,7,35.87,27.23,21.26,0.04,0.19,0.78,0
2025-05-31,7,6.94,22.3,22.56,0.07,0.08,0.62,0
2025-06-01,7,21.78,35.06,20.91,0.07,0.1,0.67,0
2025-06-02,7,59.42,30.79,21.01,0.04,0.19,1.21,1
2025-06-03,7,67.96,23.55,23.24,0.0,0.1,1.18,1
2025-06-04,7,68.72,28.44,20.49,0.13,-0.02,1.45,1
2025-06-05,7,116.79,28.2,22.77,0.28,0.22,1.62,1
2025-06-06,7,6.9,25.84,22.26,0.23,0.14,0.67,0
2025-06-07,7,26.97,23.22,21.01,0.06,0.11,1.04,0
2025-06-08,7,86.73,29.05,19.33,0.11,0.08,1.36,1
2025-06-09,7,66.42,25.26,21.81,0.12,0.1,1.03,1
2025-06-10,7,14.91,24.74,21.46,-0.03,0.11,0.81,0
2025-06-11,7,40.89,25.4,21.15,0.04,0.1,0.88,0
2025-06-12,7,35.2,28.38,21.67,0.14,0.08,0.91,0
2025-06-13,7,52.18,22.45,22.02,0.1,0.16,0.56,1
2025-06-14,7,78.2,24.71,22.85,0.08,0.14,1.23,1
2025-06-15,7,26.49,25.26,22.12,0.05,0.16,0.49,0
2025-06-16,7,75.15,26.3,20.39,0.06,0.1,1.37,1
2025-06-17,7,32.86,24.4,23.32,0.15,0.12,1.16,0
2025-06-18,7,28.42,26.49,22.79,0.09,0.04,0.85,0
2025-06-19,7,28.0,30.56,20.83,0.07,0.15,0.43,0
2025-06-20,7,20.85,27.27,22.46,0.11,0.08,0.54,0
2025-06-21,7,36.14,24.58,22.13,0.02,0.13,1.12,0
2025-06-22,7,123.52,22.65,23.03,0.4,0.27,1.69,1
2025-06-23,7,102.13,36.64,21.9,0.53,0.14,1.45,1
2025-06-24,7,1.27,27.78,23.65,0.18,0.03,0.08,0
2025-06-25,7,33.99,28.53,23.42,0.16,0.14,0.81,0
2025-06-26,7,37.93,30.61,21.16,0.18,0.15,1.06,0
2025-06-27,7,137.35,26.39,21.92,0.6,0.38,1.91,1
2025-06-28,7,30.69,27.8,21.93,0.14,0.13,0.95,0
2025-06-29,7,29.45,35.12,21.9,0.1,0.13,1.18,0
2025-06-30,7,14.93,26.38,20.69,0.08,0.06,0.48,0
2025-07-01,7,54.86,22.04,21.02,0.11,0.16,0.81,1
2025-07-02,7,57.17,26.99,21.1,0.13,0.1,1.43,1
2025-07-03,7,48.11,30.68,23.54,0.08,0.09,0.88,0
2025-07-04,7,95.67,30.81,22.81,0.09,0.19,1.66,1
2025-07-05,7,39.71,25.8,22.11,0.09,0.05,1.02,0
2025-07-06,7,22.95,22.78,22.92,0.09,0.1,0.75,0
2025-07-07,7,24.64,25.67,22.53,0.04,-0.0,0.9,0
2025-07-08,7,103.16,26.88,24.03,0.58,0.23,1.43,1
2025-07-09,7,1.38,28.41,21.45,0.03,0.18,0.64,0
2025-07-10,7,85.82,26.89,22.31,0.1,0.14,1.37,1
2025-07-11,7,56.25,29.53,22.45,0.11,0.09,0.99,1
2025-07-12,7,33.5,30.23,22.67,0.16,0.09,0.96,0
2025-07-13,7,103.4,23.62,21.7,0.49,0.22,1.62,1
2025-07-14,7,43.37,28.73,22.29,0.12,0.08,0.98,0
2025-07-15,7,70.39,25.0,21.03,0.03,0.06,1.18,1
2025-07-16,7,63.53,23.86,21.91,0.09,0.13,1.23,1
2025-07-17,7,35.64,32.35,19.32,0.16,0.03,0.94,0
2025-07-18,7,29.49,29.04,22.41,0.07,0.13,0.99,0
2025-07-19,7,27.62,28.1,23.32,0.04,0.09,0.66,0
2025-07-20,7,10.05,27.61,23.33,0.05,0.04,1.01,0
2025-07-21,7,22.98,33.12,20.67,0.18,0.08,0.98,0
2025-07-22,7,36.7,26.31,21.39,0.09,0.06,1.08,0
2025-07-23,7,75.42,29.02,23.95,0.1,-0.01,1.44,1
2025-07-24,7,34.13,23.9,21.5,0.07,0.01,1.13,0
2025-07-25,7,32.48,27.28,22.29,0.19,0.09,0.81,0
2025-07-26,7,25.58,26.33,24.01,0.12,0.09,0.72,0
2025-07-27,7,22.51,25.19,22.07,0.09,0.11,0.65,0
2025-07-28,7,100.65,24.64,23.0,0.51,0.21,1.79,1
2025-07-29,7,123.28,26.73,20.92,0.45,0.3,1.23,1
2025-07-30,7,41.66,23.97,20.84,0.11,0.09,1.22,0
2025-07-31,7,45.21,25.36,23.6,0.07,0.12,1.16,0
2025-08-01,7,89.03,28.18,20.42,0.03,0.15,1.44,1
2025-08-02,7,35.28,31.93,22.1,0.14,0.08,0.89,0
2025-08-03,7,77.68,26.86,22.13,0.15,0.12,0.98,1
2025-08-04,7,52.82,30.11,22.36,0.12,0.14,0.88,1
2025-08-05,7,56.91,29.06,19.76,0.14,0.08,1.05,1
2025-08-06,7,8.84,21.54,21.67,0.15,0.01,0.37,0
2025-08-07,7,12.79,23.04,22.72,0.16,0.04,0.54,0
2025-08-08,7,38.43,23.43,23.53,0.07,0.05,1.2,0
2025-08-09,7,28.6,26.91,22.88,0.08,0.14,0.78,0
2025-08-10,7,78.03,26.81,21.16,0.02,0.12,0.86,1
2025-08-11,7,64.48,31.63,20.82,0.05,0.12,1.09,1
2025-08-12,7,79.13,22.05,21.12,0.11,0.01,1.49,1
2025-08-13,7,22.75,27.05,21.15,0.11,0.03,0.53,0
2025-08-14,7,47.27,25.65,23.73,0.04,0.1,0.83,0
2025-08-15,7,55.23,29.48,22.08,0.19,0.1,1.02,1
2025-08-16,7,23.86,23.28,22.52,0.11,0.14,0.74,0
2025-08-17,7,71.72,25.08,22.21,0.09,0.04,1.36,1
2025-08-18,7,7.4,28.94,21.47,0.07,0.16,0.51,0
2025-08-19,7,92.13,28.9,20.33,0.11,0.17,1.46,1
2025-08-20,7,5.67,27.08,19.81,-0.03,0.04,0.39,0
2025-08-21,7,40.58,28.96,21.76,0.12,0.13,0.94,0
2025-08-22,7,20.57,24.9,22.49,0.16,0.09,0.41,0
2025-08-23,7,1.87,30.07,22.69,0.18,0.16,0.37,0
2025-08-24,7,13.07,25.86,23.59,0.09,0.06,0.37,0
2025-08-25,7,14.27,26.23,21.01,0.14,0.05,0.81,0
2025-08-26,7,13.16,29.19,20.99,0.05,0.04,0.91,0
2025-08-27,7,23.69,29.33,24.18,0.15,0.12,0.57,0
2025-08-28,7,15.08,24.57,23.16,-0.02,0.07,0.35,0
2025-08-29,7,37.28,32.0,21.25,0.0,0.04,0.65,0
2025-08-30,7,68.44,23.52,21.13,0.08,0.08,1.08,1
2025-08-31,7,42.45,28.45,22.6,0.14,0.15,0.78,0
2025-09-01,7,154.77,27.0,21.7,0.39,0.56,2.21,2
2025-09-02,7,78.78,25.0,21.12,0.13,0.16,1.0,1
2025-09-03,7,23.7,30.31,22.1,0.14,0.06,0.57,0
2025-09-04,7,70.82,27.03,20.47,0.16,0.04,1.64,1
2025-09-05,7,13.5,27.23,21.92,0.09,0.12,0.47,0
2025-09-06,7,13.79,23.76,20.47,0.05,0.16,0.84,0
2025-09-07,7,16.73,25.85,22.68,0.09,0.1,0.67,0
2025-01-01,8,16.33,27.76,28.22,0.09,0.1,0.72,0
2025-01-02,8,31.33,28.55,25.94,0.08,0.16,0.84,0
2025-01-03,8,37.82,27.05,26.68,0.09,0.13,1.03,0
2025-01-04,8,26.34,33.19,26.69,0.01,0.15,0.46,0
2025-01-05,8,18.37,31.01,25.0,0.14,0.09,0.65,0
2025-01-06,8,17.52,26.48,26.55,0.06,0.14,0.6,0
2025-01-07,8,113.63,27.08,28.01,0.48,0.26,1.65,1
2025-01-08,8,67.66,26.44,27.39,0.02,0.16,0.93,1
2025-01-09,8,15.52,30.8,27.33,0.03,0.09,0.73,0
2025-01-10,8,16.99,24.3,26.16,0.09,0.1,0.62,0
2025-01-11,8,27.54,30.72,26.49,0.16,0.07,0.58,0
2025-01-12,8,39.61,25.43,26.32,0.06,0.07,1.06,0
2025-01-13,8,21.98,30.12,25.98,0.04,0.05,0.38,0
2025-01-14,8,68.91,27.37,25.89,0.11,0.09,0.95,1
2025-01-15,8,26.76,19.47,27.74,0.13,0.08,0.58,0
2025-01-16,8,59.56,26.9,28.08,0.12,0.11,0.98,1
2025-01-17,8,49.66,21.27,26.46,0.09,0.19,1.06,0
2025-01-18,8,122.1,30.55,27.41,0.44,0.35,1.71,1
2025-01-19,8,33.64,30.95,28.93,0.1,0.18,0.89,0
2025-01-20,8,89.99,22.58,26.08,0.04,0.17,1.4,1
2025-01-21,8,35.4,25.24,27.2,0.07,0.13,0.79,0
2025-01-22,8,37.63,23.86,28.03,0.11,0.14,0.86,0
2025-01-23,8,31.54,23.89,27.54,0.09,0.15,0.72,0
2025-01-24,8,44.34,28.52,26.79,0.08,0.15,0.99,0
2025-01-25,8,38.26,25.71,25.99,0.06,0.05,0.87,0
2025-01-26,8,47.1,26.6,27.34,0.15,0.07,0.97,0
2025-01-27,8,21.01,26.87,25.88,0.13,0.08,0.71,0
2025-01-28,8,37.68,25.43,27.53,0.09,0.1,0.48,0
2025-01-29,8,10.89,29.09,26.57,0.12,0.13,1.02,0
2025-01-30,8,64.92,22.73,26.27,0.08,0.05,1.4,1
2025-01-31,8,11.79,24.53,26.24,0.12,0.06,0.72,0
2025-02-01,8,55.37,24.82,25.67,0.08,0.06,1.05,1
2025-02-02,8,21.47,25.77,25.43,0.04,0.12,0.79,0
2025-02-03,8,26.82,31.98,26.56,0.12,0.12,0.65,0
2025-02-04,8,44.68,26.99,27.24,0.11,0.12,1.11,0
2025-02-05,8,105.7,36.14,26.2,0.44,0.24,1.74,1
2025-02-06,8,51.11,26.36,25.79,0.12,0.1,0.85,1
2025-02-07,8,46.7,28.64,27.59,0.09,0.14,1.15,0
2025-02-08,8,18.78,24.77,27.12,0.02,0.06,0.67,0
2025-02-09,8,1.4,26.5,27.93,0.15,0.14,0.8,0
2025-02-10,8,20.65,23.04,27.63,0.13,0.15,0.77,0
2025-02-11,8,42.8,23.73,25.19,0.11,0.14,0.69,0
2025-02-12,8,47.45,26.47,26.18,0.19,0.13,1.34,0
2025-02-13,8,13.44,22.73,27.47,0.07,0.04,0.36,0
2025-02-14,8,19.96,26.6,24.98,0.18,0.14,0.44,0
2025-02-15,8,52.79,26.23,24.47,0.09,0.06,0.93,1
2025-02-16,8,48.9,29.77,25.11,0.13,0.17,0.96,0
2025-02-17,8,148.76,23.38,27.45,0.59,0.52,1.73,2
2025-02-18,8,29.11,32.31,27.25,0.13,0.08,1.1,0
2025-02-19,8,51.51,28.69,25.7,0.04,0.16,0.77,1
2025-02-20,8,82.47,30.18,28.23,0.04,0.21,1.21,1
2025-02-21,8,74.57,25.35,26.29,0.18,0.03,1.68,1
2025-02-22,8,34.08,26.68,25.89,0.05,0.06,1.08,0
2025-02-23,8,63.42,29.5,26.84,0.14,0.17,1.06,1
2025-02-24,8,106.3,25.81,26.79,0.41,0.29,1.69,1
2025-02-25,8,19.33,27.38,28.38,0.09,0.18,0.49,0
2025-02-26,8,24.2,28.96,26.39,0.1,0.07,1.14,0
2025-02-27,8,15.87,28.57,27.08,0.17,0.07,-0.02,0
2025-02-28,8,17.9,31.93,27.0,0.13,0.07,0.86,0
2025-03-01,8,46.33,23.01,27.53,0.13,0.15,1.14,0
2025-03-02,8,33.85,24.76,28.86,0.05,0.13,1.44,0
2025-03-03,8,12.8,29.27,26.72,0.11,0.06,0.68,0
2025-03-04,8,37.79,30.53,27.92,0.11,0.09,0.92,0
2025-03-05,8,44.03,19.38,26.0,0.17,0.19,1.14,0
2025-03-06,8,41.25,26.01,25.78,0.12,0.16,0.74,0
2025-03-07,8,27.87,27.19,27.13,0.05,0.09,0.71,0
2025-03-08,8,93.14,25.13,27.81,0.1,0.18,1.34,1
2025-03-09,8,39.36,26.28,27.46,0.1,0.12,1.12,0
2025-03-10,8,48.66,28.91,27.34,0.08,0.09,1.1,0
2025-03-11,8,10.58,23.18,26.64,0.15,0.2,0.71,1
2025-03-12,8,98.39,31.61,27.98,0.06,0.19,1.51,1
2025-03-13,8,36.14,33.21,27.34,0.1,0.14,0.79,0
2025-03-14,8,0.68,26.2,28.24,0.1,0.07,0.47,0
2025-03-15,8,12.85,27.11,25.55,0.02,0.13,0.69,0
2025-03-16,8,23.09,24.3,26.55,0.11,0.15,1.28,0
2025-03-17,8,54.13,25.59,26.74,0.08,0.12,0.94,1
2025-03-18,8,9.34,22.06,26.82,0.11,0.1,0.81,0
2025-03-19,8,9.84,27.56,28.12,0.09,0.15,0.84,0
2025-03-20,8,8.79,24.84,27.87,0.1,0.06,1.08,0
2025-03-21,8,10.52,28.13,26.32,0.14,0.09,0.43,0
2025-03-22,8,22.5,30.13,28.54,0.21,0.1,0.75,0
2025-03-23,8,15.74,22.38,26.14,0.11,0.09,0.49,0
2025-03-24,8,79.81,27.96,26.88,0.12,0.07,1.76,1
2025-03-25,8,38.58,31.17,26.58,0.07,0.03,0.53,0
2025-03-26,8,17.36,25.56,26.74,0.06,0.12,0.75,0
2025-03-27,8,2.96,22.81,26.53,0.16,0.15,0.44,0
2025-03-28,8,21.45,28.28,28.28,0.08,0.12,1.15,0
2025-03-29,8,99.98,25.41,24.69,0.11,0.21,1.28,1
2025-03-30,8,34.05,30.02,28.29,0.21,0.09,1.05,0
2025-03-31,8,73.57,27.41,26.82,0.08,0.11,1.18,1
2025-04-01,8,68.35,34.0,27.39,0.08,0.14,1.0,1
2025-04-02,8,23.59,25.79,27.08,0.21,0.18,0.81,0
2025-04-03,8,15.63,27.45,26.21,0.07,0.07,0.86,0
2025-04-04,8,6.13,27.38,26.2,0.1,0.05,0.58,0
2025-04-05,8,6.1,25.67,25.5,0.08,0.09,0.41,0
2025-04-06,8,43.26,25.51,25.35,0.07,0.05,1.0,0
2025-04-07,8,21.39,27.24,25.34,0.04,0.1,0.29,0
2025-04-08,8,26.85,26.75,27.32,0.13,0.07,0.58,0
2025-04-09,8,11.13,28.32,25.26,0.05,0.12,0.57,0
2025-04-10,8,21.4,25.94,28.04,0.08,0.15,0.78,0
2025-04-11,8,24.67,26.06,27.44,0.07,0.0,0.99,0
2025-04-12,8,1.32,25.14,27.5,0.09,0.13,0.67,0
2025-04-13,8,39.88,27.41,27.41,0.17,0.15,0.7,0
2025-04-14,8,32.88,28.46,25.93,0.15,0.09,0.74,0
2025-04-15,8,8.25,28.46,26.96,0.11,0.13,0.67,0
